"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.032615930E-1,-3.679950237E0,2.845050097E0,6.439050198E0
8.057512680E-1,-3.871950150E0,2.869050026E0,6.436950207E0
8.082409190E-1,-4.023000240E0,2.908950090E0,6.367050171E0
8.107305780E-1,-4.293000221E0,2.926050186E0,6.439050198E0
8.132202700E-1,-4.597050190E0,2.950050116E0,6.409950256E0
8.157099560E-1,-4.873050213E0,2.952000141E0,6.337950230E0
8.181995150E-1,-5.152950287E0,2.932950258E0,6.336000443E0
8.206891110E-1,-5.458950043E0,2.962050200E0,6.255000114E0
8.231787740E-1,-5.730000496E0,2.974050045E0,6.195000172E0
8.256684170E-1,-5.950050354E0,2.968950033E0,6.124950409E0
8.281580940E-1,-6.180000305E0,3.061950207E0,6.144000053E0
8.306477780E-1,-6.307050228E0,3.061950207E0,6.199050426E0
8.331373380E-1,-6.513000488E0,2.980950117E0,6.301950455E0
8.356269340E-1,-6.690000534E0,3.027000189E0,6.532050133E0
8.381165960E-1,-6.778050423E0,2.976000071E0,6.702000141E0
8.406062390E-1,-6.916950226E0,2.895000219E0,6.811950207E0
8.430959450E-1,-7.105950356E0,2.839950085E0,6.927000523E0
8.455856290E-1,-7.245000362E0,2.775000095E0,6.991950512E0
8.480751890E-1,-7.420050144E0,2.623950243E0,6.994050503E0
8.505647850E-1,-7.606950283E0,2.533050060E0,7.033050537E0
8.530544920E-1,-7.807950497E0,2.385000229E0,7.027950287E0
8.555441670E-1,-8.006999969E0,2.236050129E0,7.024950504E0
8.580338080E-1,-8.161950111E0,2.044950008E0,7.084950447E0
8.605234670E-1,-8.383049965E0,1.942050099E0,7.099950314E0
8.630131640E-1,-8.480999947E0,1.825050116E0,7.156950474E0
8.655028500E-1,-8.626950264E0,1.855950117E0,7.176000118E0
8.679924090E-1,-8.677050591E0,2.032950163E0,7.152000427E0
8.704820060E-1,-8.668050766E0,1.978050113E0,7.210050106E0
8.729716540E-1,-8.815950394E0,1.876950145E0,7.227000237E0
8.754612970E-1,-8.791950226E0,1.863000035E0,7.143000126E0
8.779509980E-1,-8.830050468E0,1.762050033E0,7.131000519E0
8.804406820E-1,-8.767950058E0,1.707000136E0,7.083000183E0
8.829302420E-1,-8.701050758E0,1.594950080E0,6.895950317E0
8.854198380E-1,-8.671950340E0,1.497000098E0,6.736050129E0
8.879095540E-1,-8.590950012E0,1.456050038E0,6.561000347E0
8.903992290E-1,-8.464050293E0,1.414950013E0,6.247050285E0
8.928888800E-1,-8.301000595E0,1.426950097E0,5.899950504E0
8.953785390E-1,-8.095050812E0,1.468050122E0,5.617950439E0
8.978682360E-1,-7.930050373E0,1.537050128E0,5.296950340E0
9.003579220E-1,-7.675950527E0,1.597050071E0,4.950000286E0
9.028474810E-1,-7.537050247E0,1.518000126E0,4.600050449E0
9.053370780E-1,-7.441950321E0,1.638000131E0,4.453950405E0
9.078267400E-1,-7.315050125E0,1.839000106E0,4.345950127E0
9.103163830E-1,-7.276050568E0,2.031000137E0,4.144950390E0
9.128060840E-1,-7.195050240E0,2.172000170E0,3.763950109E0
9.152957680E-1,-7.197000504E0,2.332050085E0,3.400950193E0
9.177853280E-1,-7.284000397E0,2.514000177E0,3.184950113E0
9.202749240E-1,-7.321950436E0,2.722050190E0,3.028950214E0
9.227646310E-1,-7.369950294E0,2.979000092E0,2.943000078E0
9.252543060E-1,-7.248000145E0,3.139050245E0,2.895000219E0
9.277439570E-1,-7.365000248E0,3.321000099E0,2.833050251E0
9.302336160E-1,-7.513950348E0,3.562950134E0,2.842950106E0
9.327233090E-1,-7.566000462E0,3.757050276E0,2.910000086E0
9.352129950E-1,-7.648050308E0,3.919950247E0,2.926050186E0
9.377025540E-1,-7.738950253E0,4.063050270E0,2.938050032E0
9.401921510E-1,-7.810050488E0,4.156949997E0,2.982000113E0
9.426817930E-1,-7.891950607E0,4.219050407E0,3.039000034E0
9.451714360E-1,-7.918050289E0,4.200000286E0,3.051000118E0
9.476611370E-1,-7.822050571E0,4.019999981E0,3.088950157E0
9.501508210E-1,-7.719000340E0,3.895950079E0,3.108000040E0
9.526403810E-1,-7.558950424E0,3.832950115E0,3.228000164E0
9.551299770E-1,-7.411050320E0,3.783000231E0,3.300000191E0
9.576196890E-1,-7.257000446E0,3.706950188E0,3.286050081E0
9.601093640E-1,-7.120950222E0,3.678000212E0,3.166050196E0
9.625990150E-1,-6.946050167E0,3.678000212E0,3.055950165E0
9.650886740E-1,-6.673050404E0,3.856950283E0,2.926050186E0
9.675783710E-1,-6.319050312E0,4.144950390E0,2.668050051E0
9.700680570E-1,-6.225000381E0,4.209000111E0,2.235000134E0
9.725576160E-1,-6.300000191E0,4.212000370E0,1.771950126E0
