"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.380860147E0,7.823770046E-1,3.996750116E-1,-2.570415020E0
1.385839447E0,1.070968986E0,3.069989979E-1,-2.168396950E0
1.390818791E0,1.589404941E0,1.575679928E-1,-1.358700991E0
1.395798146E0,2.306663990E0,-8.388400078E-2,2.112659961E-1
1.400777391E0,2.592160940E0,-5.105670094E-1,1.651968002E0
1.405756696E0,2.072323084E0,-9.269620180E-1,1.984706044E0
1.410736022E0,1.225983024E0,-1.033048987E0,1.677865028E0
1.415715377E0,3.151960075E-1,-5.762320161E-1,1.059427977E0
1.420694622E0,-1.057764053E0,-5.405009985E-1,-1.915000030E-3
1.425673926E0,-4.045149982E-1,-1.146883011E0,-5.870090127E-1
1.430653223E0,1.342677951E0,-1.192924976E0,-2.057770044E-1
1.435632445E0,1.772562027E0,-3.690859973E-1,2.097489983E-1
1.440611745E0,1.808094025E0,1.716080010E-1,6.889799982E-2
1.445591124E0,1.875069976E0,1.006139964E-1,-4.958029985E-1
1.450570462E0,2.058907986E0,-2.911620140E-1,-1.043624043E0
1.455549820E0,2.785552025E0,-1.738069952E-1,-4.316030145E-1
1.460529079E0,2.639576912E0,3.100270033E-1,5.919119716E-1
1.465508383E0,1.017747045E0,2.544490099E-1,4.984720051E-1
1.470487709E0,2.606619895E-1,-4.966880083E-1,3.846883059E0
1.475466945E0,7.355290055E-1,-2.030963898E0,6.629217148E0
1.480446244E0,-1.816645026E0,-1.647953987E0,-2.459798098E0
1.485425570E0,-2.960303068E0,-2.193100005E-2,-5.632633209E0
1.490404925E0,-1.912471056E0,7.851390243E-1,-5.162965775E0
1.495384170E0,-1.033655047E0,1.140684009E0,-5.909091949E0
1.500363474E0,-5.366860032E-1,1.079820991E0,-5.871788979E0
1.505342795E0,1.784100011E-2,1.994680017E-1,-4.834020138E0
1.510322151E0,2.342399955E-1,-9.721199870E-1,-4.379426003E0
1.515301396E0,4.804829955E-1,-1.712394953E0,-4.048111916E0
1.520280728E0,8.729109764E-1,-1.672642946E0,-3.184889078E0
1.525260054E0,1.254052997E0,-1.087085962E0,-2.324213028E0
1.530239410E0,2.033823967E0,-5.024039745E-1,-1.531806946E0
1.535218679E0,2.023212910E0,8.047399670E-2,7.470369935E-1
1.540197983E0,2.303481102E0,1.801619977E-1,2.100748062E0
1.545177309E0,2.253555059E0,1.806029975E-1,2.842001915E0
1.550156674E0,1.039244056E0,9.950000048E-2,3.170103073E0
1.555135919E0,-8.415330052E-1,-2.977620065E-1,3.452518940E0
1.560115179E0,-2.746287107E0,-4.338830113E-1,3.509082079E0
