"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.303521278E0,1.180613995E0,3.162760139E-1,8.748009801E-1
1.308500970E0,1.105896950E0,3.315869868E-1,4.974850118E-1
1.313480662E0,9.848200083E-1,2.393829972E-1,3.806799948E-1
1.318460355E0,8.045099974E-1,3.125410080E-1,3.278929889E-1
1.323440033E0,5.752750039E-1,4.006510079E-1,1.945109963E-1
1.328419725E0,3.484990001E-1,4.443239868E-1,-1.429110020E-1
1.333399418E0,2.312210053E-1,4.491350055E-1,-4.942559898E-1
1.338378876E0,2.549389899E-1,5.485649705E-1,-8.353080153E-1
1.343358566E0,2.097930014E-1,5.810260177E-1,-1.076817989E0
1.348338259E0,1.696359962E-1,6.674879789E-1,-1.256180048E0
1.353317922E0,1.330180019E-1,4.692249894E-1,-1.344133973E0
1.358297614E0,7.341799885E-2,2.662099898E-1,-1.477594018E0
1.363277307E0,2.336640060E-1,8.838299662E-2,-1.379080057E0
1.368256999E0,4.105420113E-1,-1.096540019E-1,-1.029191017E0
1.373236691E0,7.936559916E-1,-3.106180131E-1,-8.799800277E-1
1.378216384E0,1.023473024E0,-4.974089861E-1,-8.049849868E-1
1.383196053E0,1.130110979E0,-7.148889899E-1,-5.358700156E-1
1.388175745E0,1.066275954E0,-8.944650292E-1,-2.587719858E-1
1.393155443E0,8.776729703E-1,-8.669649959E-1,1.538130045E-1
1.398135135E0,8.628640175E-1,-1.330186009E0,9.824280143E-1
1.403114827E0,6.440269947E-1,-1.024433017E0,9.979810119E-1
1.408094529E0,4.817079902E-1,-7.562689781E-1,1.989809990E0
1.413074146E0,3.324869871E-1,-4.246709943E-1,2.590856075E0
1.418053836E0,1.725050062E-1,-1.202649996E-1,3.865183115E0
1.423033543E0,1.074080020E-1,9.606699646E-2,3.771037102E0
1.428013235E0,1.086620018E-1,1.765899956E-1,3.712457895E0
1.432992927E0,2.946310043E-1,9.292399883E-2,3.345792055E0
1.437972629E0,5.888180137E-1,-3.716300055E-2,3.239195108E0
1.442952321E0,1.050487041E0,-2.757720053E-1,3.087605000E0
1.447932013E0,1.433166027E0,-3.046790063E-1,2.798002005E0
1.452911730E0,1.638193965E0,-2.466509938E-1,2.384453058E0
1.457891422E0,1.558923006E0,-6.804800034E-2,2.288089037E0
1.462871114E0,1.155009031E0,3.180100024E-2,2.441577911E0
1.467850826E0,4.897829890E-1,2.011930048E-1,2.444171906E0
1.472830519E0,-3.856499866E-2,4.022719860E-1,2.587063074E0
1.477810211E0,-5.723819733E-1,5.347139835E-1,2.354756117E0
1.482789690E0,-9.771909714E-1,7.607579827E-1,2.325512886E0
1.487769380E0,-1.325970054E0,9.876109958E-1,2.135561943E0
1.492749072E0,-1.451722980E0,1.386965990E0,2.119294882E0
1.497728750E0,-1.302484989E0,1.604472995E0,2.103876114E0
1.502708442E0,-8.690639734E-1,1.861587048E0,1.840999007E0
1.507688134E0,-3.806329966E-1,1.959619999E0,2.082495928E0
1.512667827E0,-1.859810054E-1,1.906169057E0,2.293862104E0
1.517647519E0,-1.218520030E-1,1.477530956E0,2.016261101E0
1.522627211E0,-4.030359983E-1,1.156658053E0,3.172673941E0
1.527606820E0,-9.769800305E-2,1.011242032E0,3.108971119E0
1.532586510E0,3.653739989E-1,9.883350134E-1,3.441457987E0
1.537566279E0,1.659840047E-1,5.722159743E-1,3.723001003E0
1.542545877E0,2.204709947E-1,4.771600068E-1,4.730011940E0
1.547525567E0,-4.184399918E-2,2.750400007E-1,4.307882786E0
1.552505259E0,-2.940100133E-1,2.649970055E-1,3.437016010E0
1.557484943E0,-5.452089906E-1,1.218380034E-1,3.007682085E0
1.562464635E0,-4.239709973E-1,-2.745560110E-1,2.963160992E0
1.567444327E0,-3.641409874E-1,-4.537619948E-1,2.909936905E0
1.572424004E0,-4.072690010E-1,-4.897769988E-1,2.672883987E0
1.577403697E0,-3.811570108E-1,-3.598380089E-1,2.381791115E0
1.582383389E0,-1.249300018E-1,-2.074210048E-1,2.119455099E0
1.587363091E0,1.316899993E-2,1.321630031E-1,2.250529051E0
1.592342784E0,-2.292069942E-1,5.833150148E-1,1.945664048E0
1.597322476E0,-3.759349883E-1,1.189056039E0,1.110087991E0
1.602302158E0,-8.313840032E-1,1.498412013E0,9.483759999E-1
1.607281851E0,-1.037708044E0,1.717831016E0,1.119616032E0
1.612261314E0,-1.148918033E0,1.692667007E0,1.062641025E0
1.617241015E0,-1.237854958E0,1.389955997E0,1.315832973E0
1.622220707E0,-1.106171012E0,1.153763056E0,1.538092971E0
1.627200399E0,-1.180706024E0,7.785829902E-1,9.848340154E-1
1.632180087E0,-1.046879053E0,5.406050086E-1,3.687439859E-1
1.637159779E0,-7.791619897E-1,3.190389872E-1,-2.816210091E-1
1.642139471E0,-5.600020289E-1,1.073810011E-1,-9.892150164E-1
1.647119178E0,-5.169529915E-1,1.929000020E-3,-1.708286047E0
1.652098870E0,-5.143169761E-1,-3.854000010E-3,-1.950734973E0
1.657078562E0,-6.304659843E-1,7.378999889E-2,-1.451714993E0
1.662058180E0,-7.584429979E-1,-1.259999990E-4,-8.276759982E-1
1.667037947E0,-9.046419859E-1,-1.272799969E-1,-3.537200093E-1
1.672017564E0,-1.100229025E0,-3.473269939E-1,-2.151339948E-1
1.676997241E0,-1.115028024E0,-5.372890234E-1,-5.244749784E-1
1.681977010E0,-1.098279953E0,-6.362320185E-1,-7.956860065E-1
1.686956627E0,-6.431130171E-1,-7.268959880E-1,-9.593279958E-1
1.691936365E0,7.004000247E-2,-8.089389801E-1,-1.290758967E0
1.696915983E0,9.670900106E-1,-1.027168989E0,-2.265887976E0
1.701895750E0,1.551936984E0,-1.124117970E0,-1.934638977E0
1.706875425E0,1.666828990E0,-1.367218971E0,-3.016952038E0
1.711855041E0,1.907084942E0,-1.373726010E0,-4.068818092E0
1.716834731E0,4.381112099E0,-2.209063053E0,-4.516373158E0
1.721814399E0,7.956890106E0,-4.893727779E0,-7.344018936E0
1.726794092E0,1.242091656E1,-6.222049236E0,-3.238920927E0
1.731773784E0,4.568178177E0,-2.457576036E0,9.715160131E-1
1.736753475E0,4.554740906E0,-1.394387007E0,1.529693961E0
1.741733168E0,2.688441038E0,-1.423326969E0,-9.535989761E-1
1.746712860E0,5.119839907E-1,-1.114187002E0,-8.054550290E-1
1.751692552E0,-1.401986957E0,-4.397380054E-1,-4.409480095E-1
1.756672231E0,-2.672596931E0,1.749549955E-1,-6.317870021E-1
1.761651694E0,-3.101454020E0,6.270580292E-1,-9.589499831E-1
1.766631398E0,-3.681180000E0,1.350785017E0,-4.046590030E-1
1.771611091E0,-4.243912220E0,2.054469109E0,-1.702677965E0
1.776590783E0,-4.113737106E0,2.290893078E0,-2.968103886E0
1.781570480E0,-3.555012941E0,1.936324000E0,-3.447426081E0
1.786550173E0,-2.638010025E0,1.622843981E0,-2.706119061E0
1.791529865E0,-1.650105000E0,1.129466057E0,-1.804216027E0
1.796509562E0,-4.807400107E-1,5.598890185E-1,-1.395125985E0
1.801489255E0,5.983430147E-1,-1.138399988E-1,-1.425376058E0
1.806468947E0,1.258244038E0,-6.989420056E-1,-1.785745025E0
1.811448639E0,1.677613020E0,-9.288899899E-1,-1.992630959E0
1.816428332E0,1.879956961E0,-1.061164975E0,-2.270821095E0
1.821408024E0,2.080030918E0,-1.330775976E0,-2.737363100E0
1.826387726E0,2.313721895E0,-1.512225986E0,-3.219613075E0
1.831367419E0,2.522803068E0,-1.610195994E0,-3.414874077E0
1.836347111E0,2.519078016E0,-1.452252030E0,-3.251496077E0
1.841326807E0,2.440407991E0,-1.160161018E0,-2.651380062E0
1.846306500E0,2.223597050E0,-6.001759768E-1,-2.063199997E0
1.851286192E0,1.978538990E0,-3.001149893E-1,-2.072370052E0
1.856265814E0,1.572757006E0,-1.552139968E-1,-1.937013984E0
1.861245505E0,1.089208007E0,-5.649099872E-2,-1.612164974E0
1.866225168E0,6.525179744E-1,-9.867200255E-2,-1.345433950E0
1.871204860E0,8.716499805E-2,-6.475000083E-2,-9.899719954E-1
1.876184553E0,-4.213449955E-1,4.382200167E-2,-5.990030169E-1
1.881164236E0,-9.880220294E-1,1.708219945E-1,-3.053829968E-1
1.886143928E0,-1.388476014E0,8.499100059E-2,-1.914719939E-1
1.891123621E0,-1.547031999E0,8.022099733E-2,-6.479079723E-1
1.896103317E0,-1.329969049E0,1.161020026E-1,-1.163169980E0
1.901083009E0,-8.850209713E-1,2.034880072E-1,-1.237344980E0
1.906062702E0,-4.542030096E-1,3.124639988E-1,-1.004827976E0
