"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.212192299E0,-9.176000021E-3,3.954029977E-1,3.437750041E-1
1.217171376E0,1.408340037E-1,2.635869980E-1,5.788850188E-1
1.222150453E0,1.836629957E-1,1.631519943E-1,6.113029718E-1
1.227129574E0,4.426530004E-1,1.034869999E-1,7.631400228E-1
1.232108678E0,9.307370186E-1,2.726200037E-2,9.351400137E-1
1.237087760E0,1.480700016E0,-2.782300115E-1,1.034487009E0
1.242066838E0,1.728750944E0,-6.276389956E-1,1.204102993E0
1.247045915E0,1.801072955E0,-5.899459720E-1,1.247393012E0
1.252024992E0,1.721650004E0,-6.233440042E-1,1.477537036E0
1.257004203E0,1.821517944E0,-9.484400153E-1,1.855195999E0
1.261983359E0,1.880687952E0,-1.395349026E0,2.114279032E0
1.266962436E0,1.658962965E0,-1.623430967E0,2.158535957E0
1.271941516E0,1.459468961E0,-1.668840051E0,1.825934052E0
1.276920637E0,8.953239918E-1,-1.067494035E0,1.433866024E0
1.281899681E0,4.260210097E-1,-1.013870001E0,9.544820189E-1
1.286878781E0,2.559000067E-2,-7.591490149E-1,5.651050210E-1
1.291857876E0,-3.024049997E-1,-4.668140113E-1,3.387910128E-1
1.296836957E0,-4.585570097E-1,-2.539719939E-1,-8.104999550E-3
1.301816035E0,-3.744060099E-1,-4.373399913E-2,-4.878050089E-1
1.306795127E0,-7.965490222E-1,2.694239914E-1,-9.988269806E-1
1.311774338E0,-7.492269874E-1,4.133979976E-1,-1.127408981E0
1.316753494E0,4.784339964E-1,8.609499782E-2,-9.022859931E-1
1.321732585E0,9.517030120E-1,-6.610599905E-2,-6.709910035E-1
1.326711665E0,3.657949865E-1,2.700160146E-1,-8.172249794E-1
1.331690786E0,-2.870399952E-1,5.169889927E-1,-1.250236034E0
1.336669840E0,-5.359759927E-1,6.099410057E-1,-1.328276038E0
1.341648940E0,-7.459970117E-1,6.404029727E-1,-1.137493014E0
1.346628040E0,-9.656710029E-1,5.945990086E-1,-7.112690210E-1
1.351607111E0,-1.174617052E0,6.013439894E-1,-1.255390048E-1
1.356586189E0,-1.144659042E0,5.583670139E-1,3.962210119E-1
1.361565265E0,-9.626960158E-1,4.805679917E-1,6.260290146E-1
1.366544476E0,-7.279279828E-1,3.361159861E-1,7.874959707E-1
1.371523633E0,-5.770840049E-1,1.986230016E-1,8.236950040E-1
1.376502724E0,-2.783359885E-1,1.189870015E-1,8.492550254E-1
1.381481809E0,1.535769999E-1,-5.028200150E-2,8.922569752E-1
1.386460930E0,6.167399883E-1,-4.061099887E-2,6.594930291E-1
1.391440034E0,9.015610218E-1,-4.823999852E-2,4.178279936E-1
1.396419092E0,1.033668041E0,-4.513899982E-2,7.497700304E-2
1.401398170E0,7.321789861E-1,5.635700002E-2,-2.439779937E-1
1.406377247E0,4.193269908E-1,3.826000029E-3,-3.784979880E-1
1.411356310E0,-1.689000964E0,6.335060000E-1,-1.107915044E0
1.416335386E0,-5.579810143E-1,1.833489984E-1,-6.762400270E-1
1.421314597E0,6.231170297E-1,-4.389480054E-1,2.529689968E-1
1.426293754E0,2.254250050E-1,-4.834229946E-1,6.750680208E-1
1.431272845E0,-6.164209843E-1,-4.404959977E-1,5.621889830E-1
1.436251896E0,-1.205832958E0,-4.025909901E-1,2.013220042E-1
1.441231017E0,-1.370609999E0,-4.244779944E-1,6.667499989E-2
1.446210076E0,-1.167696953E0,-4.624339938E-1,9.567700326E-2
1.451189176E0,-7.668560147E-1,-5.252230167E-1,3.502590060E-1
1.456168276E0,-2.778089941E-1,-6.048009992E-1,4.695810080E-1
1.461147357E0,1.236390024E-1,-5.861129761E-1,7.428969741E-1
1.466126459E0,1.182710007E-1,-3.706940114E-1,7.602570057E-1
1.471105670E0,-2.153900079E-2,-1.811919957E-1,6.873850226E-1
1.476084826E0,-9.148000181E-2,7.272200286E-2,5.203800201E-1
1.481063912E0,-1.686089933E-1,2.973279953E-1,3.637019992E-1
1.486042992E0,-3.075990081E-1,4.465869963E-1,1.650779992E-1
1.491022113E0,-4.263199866E-1,6.913890243E-1,-7.005000021E-3
1.496001235E0,-3.354420066E-1,8.243319988E-1,-8.265399933E-2
1.500980317E0,-1.593309939E-1,8.910989761E-1,-3.354319930E-1
1.505959395E0,4.006899893E-2,8.908860087E-1,-5.310360193E-1
1.510938463E0,2.464990020E-1,8.353549838E-1,-6.800739765E-1
1.515917540E0,2.186020017E-1,7.517449856E-1,-9.826830029E-1
1.520896751E0,2.808020115E-1,6.163830161E-1,-1.219025016E0
1.525875911E0,4.665659964E-1,3.758569956E-1,-1.433501005E0
1.530855002E0,5.353469849E-1,1.847209930E-1,-1.686086059E0
1.535834082E0,6.378459930E-1,1.604620069E-1,-1.720141053E0
1.540813146E0,7.482190132E-1,1.619309932E-1,-1.654840946E0
1.545792223E0,7.508440018E-1,2.474420071E-1,-1.459898949E0
1.550771344E0,7.071020007E-1,3.469629884E-1,-1.171602011E0
1.555750453E0,3.632490039E-1,4.557589889E-1,-1.071534991E0
1.560729535E0,4.517360032E-1,4.324409962E-1,-7.891250253E-1
1.565708617E0,3.128559887E-1,3.577120006E-1,-4.920130074E-1
1.570687694E0,3.241719902E-1,2.124470025E-1,-4.340179861E-1
1.575666905E0,2.998679876E-1,1.960790008E-1,-5.084499717E-1
1.580646061E0,3.095229864E-1,2.190999985E-1,-4.039160013E-1
1.585625152E0,2.577849925E-1,2.928560078E-1,-3.021070063E-1
1.590604232E0,2.958979905E-1,3.239069879E-1,-2.143709958E-1
1.595583353E0,3.608340025E-1,4.553450048E-1,-4.544480145E-1
1.600562412E0,5.924109817E-1,5.645890236E-1,-7.269350290E-1
1.605541521E0,9.651950002E-1,1.800750047E-1,-1.171849012E0
1.610520621E0,4.790709913E-1,7.124900222E-1,-1.497645020E0
1.615499702E0,-4.302349985E-1,1.344176054E0,-1.777248979E0
1.620478799E0,-9.047160149E-1,1.358489990E0,-2.047684908E0
1.625458010E0,-7.902269959E-1,1.066540003E0,-2.058335066E0
1.630437166E0,-8.314639926E-1,1.002045035E0,-1.861485958E0
1.635416272E0,-6.386989951E-1,9.829469919E-1,-1.520575047E0
1.640395396E0,5.137300119E-2,6.647490263E-1,-1.196841955E0
1.645374459E0,-3.304899856E-2,8.486610055E-1,-9.162160158E-1
1.650353559E0,-7.556570172E-1,1.540416002E0,-8.479539752E-1
1.655332674E0,-7.602139711E-1,1.740576029E0,-5.466290116E-1
1.660311755E0,-3.217889965E-1,1.512786031E0,-1.891749948E-1
1.665290833E0,-2.132299915E-2,1.479022026E0,5.458899960E-2
1.670270034E0,2.440489978E-1,1.417474031E0,1.373260021E-1
1.675249190E0,3.668529987E-1,1.433045983E0,9.608600289E-2
1.680228281E0,1.140899956E-2,1.653314948E0,-1.954869926E-1
1.685207347E0,6.323199719E-2,1.584149003E0,-4.452779889E-1
1.690186468E0,-9.207800031E-2,1.397428036E0,-4.736739993E-1
1.695165572E0,-6.129630208E-1,1.433200002E0,-2.658480108E-1
1.700144674E0,-1.216531992E0,1.366209984E0,7.787399739E-2
1.705123752E0,-1.800814033E0,1.307930946E0,3.138169944E-1
1.710102829E0,-2.215692997E0,1.141406059E0,5.082690120E-1
1.715081896E0,-2.339315891E0,9.064750075E-1,9.353420138E-1
1.720061107E0,-2.346627951E0,5.570150018E-1,1.188438058E0
1.725040263E0,-2.492105961E0,-5.004249811E-1,9.272440076E-1
1.730019364E0,-1.924875975E0,2.892369926E-1,1.740241051E0
1.734998488E0,-2.184911013E0,6.344199777E-1,2.781049013E0
1.739977592E0,-2.791189909E0,6.227189898E-1,3.635675907E0
1.744956659E0,-2.942958117E0,2.346210033E-1,3.699512959E0
1.749935737E0,-2.623080969E0,3.213300183E-2,3.226489067E0
1.754914949E0,-2.199336052E0,-2.403299958E-1,2.524666071E0
1.759894125E0,-1.757882953E0,-1.490010023E-1,1.944780946E0
1.764873216E0,-1.470325947E0,2.283550054E-1,1.770913005E0
1.769852295E0,-1.414473057E0,5.451210141E-1,1.608592033E0
1.774831371E0,-1.576303005E0,6.024550200E-1,1.154957056E0
1.779810448E0,-1.714725018E0,6.457599998E-1,5.159289837E-1
1.784789579E0,-1.590510011E0,6.634749770E-1,2.883999981E-2
1.789768683E0,-1.402596951E0,6.623769999E-1,-2.312570065E-1
1.794747765E0,-1.313313961E0,5.524330139E-1,-4.172419906E-1
1.799726848E0,-1.285243988E0,3.116050065E-1,-6.325989962E-1
1.804706060E0,-1.145375013E0,4.678500071E-2,-7.631440163E-1
1.809685081E0,-1.049559951E0,-3.476479948E-1,-8.740379810E-1
1.814664217E0,-8.501579762E-1,-8.279560208E-1,-9.819610119E-1
1.819643362E0,-5.563870072E-1,-1.349208951E0,-1.121966004E0
1.824622451E0,-2.910810113E-1,-1.782493949E0,-1.389907956E0
1.829601584E0,-3.709369898E-1,-2.073672056E0,-1.484786987E0
1.834580688E0,-7.480990291E-1,-2.115550041E0,-1.325927973E0
1.839559770E0,-1.170493007E0,-1.884616017E0,-1.019040942E0
1.844538852E0,-1.339344025E0,-1.663439989E0,-6.803609729E-1
1.849517929E0,-1.245589972E0,-1.392227054E0,-5.357059836E-1
1.854497141E0,-1.030099034E0,-1.309200048E0,-3.017919958E-1
1.859476297E0,-6.890940070E-1,-1.222772956E0,-4.457499981E-1
1.864455388E0,-4.339379966E-1,-1.126731992E0,-6.049759984E-1
1.869434467E0,-3.009859920E-1,-9.980469942E-1,-5.426859856E-1
1.874413603E0,-2.527729869E-1,-8.934699893E-1,-3.698019981E-1
1.879392707E0,-6.617599726E-2,-8.304039836E-1,-1.844599992E-1
1.884371789E0,2.386550009E-1,-9.028769732E-1,-1.826499961E-2
1.889350871E0,6.636279821E-1,-1.094535947E0,6.936199963E-2
1.894329949E0,1.043884039E0,-1.314375043E0,2.122999914E-2
1.899309254E0,1.331827044E0,-1.572340965E0,-1.548780054E-1
1.904288342E0,1.691087008E0,-1.973415017E0,-3.805299997E-1
1.909267420E0,2.020796061E0,-2.316879988E0,-8.099700212E-1
1.914246497E0,2.377576113E0,-2.654581070E0,-1.075567961E0
1.919225579E0,2.710469961E0,-2.914243937E0,-1.165402055E0
1.924204721E0,2.864749908E0,-3.070159912E0,-1.121528983E0
1.929183800E0,2.686726093E0,-3.108650923E0,-9.471600056E-1
